file_path,label
voice_dataset\LibriSeVoc\gt\1116_137572_000024_000001.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000025_000002.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000026_000001.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000028_000000.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000028_000001.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000030_000002.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000030_000008.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000031_000000.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000032_000000.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000037_000000.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000037_000002.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000038_000000.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000040_000000.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000041_000000.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000041_000001.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000042_000001.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000042_000002.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000043_000001.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000043_000002.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000044_000002.wav,1
voice_dataset\LibriSeVoc\gt\1116_137572_000044_000003.wav,1
voice_dataset\LibriSeVoc\gt\1183_124566_000011_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000003_000002.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000009_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000012_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000017_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000017_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000025_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000033_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000035_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000043_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000047_000002.wav,1
voice_dataset\LibriSeVoc\gt\1183_128659_000052_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000006_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000011_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000016_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000021_000002.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000026_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000032_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000042_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000043_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000044_000002.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000047_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000050_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000060_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000065_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133255_000079_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000008_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000011_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000021_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000022_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000026_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000029_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000035_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000036_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000040_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000042_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000051_000002.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000071_000001.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000071_000002.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000074_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000075_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000076_000000.wav,1
voice_dataset\LibriSeVoc\gt\1183_133256_000083_000005.wav,1
voice_dataset\LibriSeVoc\gt\118_124588_000007_000003.wav,1
voice_dataset\LibriSeVoc\gt\118_124588_000010_000004.wav,1
voice_dataset\LibriSeVoc\gt\118_124588_000010_000006.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000004_000004.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000025_000000.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000035_000003.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000044_000003.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000049_000004.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000050_000000.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000070_000000.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000071_000004.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000071_000006.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000083_000008.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000083_000009.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000083_000010.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000083_000014.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000088_000000.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000088_000002.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000088_000003.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000089_000001.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000106_000000.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000110_000003.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000121_000004.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000122_000000.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000125_000001.wav,1
voice_dataset\LibriSeVoc\gt\118_47824_000130_000002.wav,1
voice_dataset\LibriSeVoc\gt\1235_135883_000004_000003.wav,1
voice_dataset\LibriSeVoc\gt\1235_135883_000008_000003.wav,1
voice_dataset\LibriSeVoc\gt\1235_135883_000008_000005.wav,1
voice_dataset\LibriSeVoc\gt\1235_135883_000008_000006.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000002_000002.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000003_000001.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000003_000003.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000004_000001.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000004_000003.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000004_000004.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000005_000001.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000005_000004.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000005_000005.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000006_000000.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000006_000001.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000006_000002.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000007_000002.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000008_000000.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000009_000001.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000009_000003.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000010_000001.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000010_000003.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000010_000005.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000011_000002.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000012_000001.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000012_000002.wav,1
voice_dataset\LibriSeVoc\gt\1235_135884_000014_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000001_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000004_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000005_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000007_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000007_000004.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000007_000005.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000007_000006.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000008_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000009_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000013_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000013_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000013_000004.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000014_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000018_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000020_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000021_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000027_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000028_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_124548_000031_000004.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000003_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000003_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000004_000005.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000005_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000006_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000006_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000008_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000008_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000012_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000012_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000012_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000013_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000016_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000016_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000016_000006.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000017_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000017_000004.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000017_000006.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000018_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000018_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000020_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000020_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000020_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000021_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000021_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000023_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000024_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000025_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000028_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000028_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000028_000004.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000028_000005.wav,1
voice_dataset\LibriSeVoc\gt\1246_124550_000030_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000001_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000001_000005.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000001_000006.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000005_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000005_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000005_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000006_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000007_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000008_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000008_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000009_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000010_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000010_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000013_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000015_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000017_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000017_000004.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000017_000005.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000022_000003.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000025_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000026_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000033_000000.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000034_000002.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000035_000001.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000035_000004.wav,1
voice_dataset\LibriSeVoc\gt\1246_135815_000036_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000009_000003.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000027_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000027_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000028_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000028_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000028_000003.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000044_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000045_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000046_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000046_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000049_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000049_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000049_000003.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000050_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000052_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000054_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000060_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000060_000003.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000061_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000068_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000070_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000076_000006.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000086_000001.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000087_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000095_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000098_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000120_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000130_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121124_000132_000000.wav,1
voice_dataset\LibriSeVoc\gt\125_121342_000043_000002.wav,1
voice_dataset\LibriSeVoc\gt\125_121342_000043_000013.wav,1
voice_dataset\LibriSeVoc\gt\125_121342_000043_000016.wav,1
voice_dataset\LibriSeVoc\gt\125_121342_000043_000019.wav,1
voice_dataset\LibriSeVoc\gt\125_121342_000056_000003.wav,1
voice_dataset\LibriSeVoc\gt\125_121342_000091_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000003_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000004_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000004_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000005_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000006_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000006_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000008_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000009_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000010_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000011_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000013_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000013_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000017_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000018_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000020_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000021_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000022_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000023_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000027_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000028_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000031_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000031_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000035_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000036_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000036_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000037_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000038_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000039_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000040_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000042_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000044_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000046_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000048_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000050_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000051_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000055_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000055_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000056_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000061_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_138246_000062_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000003_000004.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000004_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000005_000004.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000005_000005.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000005_000006.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000006_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000007_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000010_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000011_000009.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000011_000011.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000015_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000017_000004.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000017_000005.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000019_000003.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000019_000005.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000020_000003.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000020_000004.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000021_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000022_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000023_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000027_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000029_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000030_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000030_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000031_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000032_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_139804_000032_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000001_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000001_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000001_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000002_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000002_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000003_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000004_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000004_000003.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000006_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000007_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000007_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000008_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000008_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000009_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000010_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000011_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000011_000005.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000012_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000012_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000013_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000014_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000015_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000016_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000016_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000016_000003.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000017_000007.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000019_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000020_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000022_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000023_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000023_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000023_000004.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000025_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000026_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000027_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000029_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000029_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000030_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000031_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000032_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000032_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000033_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000034_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000034_000003.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000035_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000035_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000035_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000036_000000.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000036_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000036_000003.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000037_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000037_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000038_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000038_000002.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000039_000001.wav,1
voice_dataset\LibriSeVoc\gt\1263_141777_000040_000000.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000001_000001.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000002_000000.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000004_000000.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000006_000000.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000007_000000.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000011_000001.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000013_000000.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000013_000003.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000014_000001.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000015_000000.wav,1
voice_dataset\LibriSeVoc\gt\1334_135589_000016_000002.wav,1
